Timestamp,X,Y
1775762115766,584,341
1775762115786,556,354
1775762115807,512,368
1775762115827,455,380
1775762115848,385,384
1775762115868,336,378
1775762115889,297,369
1775762115910,271,364
1775762115932,255,359
1775762115952,249,358
1775762116177,248,359
1775762116197,245,360
1775762116218,238,360
1775762116238,226,350
1775762116259,204,324
1775762116279,187,294
1775762116299,174,267
1775762116320,160,242
1775762116341,148,225
1775762116362,138,211
1775762116382,132,196
1775762116402,125,179
1775762116424,117,163
1775762116445,110,152
1775762116466,102,143
1775762116486,94,136
1775762116507,87,128
1775762116527,82,121
1775762116549,77,114
1775762116570,73,106
1775762116590,69,100
1775762116612,64,95
1775762116633,58,88
1775762116653,56,82
1775762116674,53,77
1775762116694,51,69
1775762116716,48,62
1775762116736,45,56
1775762116757,44,51
1775762116778,44,47
1775762116907,70,47
1775762116927,96,61
1775762116948,139,89
1775762116968,185,132
1775762116988,221,182
1775762117009,253,236
1775762117029,271,273
1775762117050,282,297
1775762117070,290,324
1775762117091,294,348
1775762117112,297,364
1775762117417,299,374
1775762117438,312,376
1775762117459,336,383
1775762117479,375,396
1775762117500,418,411
1775762117520,464,430
1775762117542,492,444
1775762117562,512,456
1775762117584,525,464
1775762117604,531,466
1775762117936,532,466
1775762117956,538,466
1775762117976,554,466
1775762117997,585,471
1775762118018,630,483
1775762118038,680,499
1775762118058,720,515
1775762118079,743,525
1775762118099,756,530
1775762118120,762,535
1775762118402,763,539
1775762118980,763,544
1775762119002,771,538
1775762119021,790,526
1775762119042,833,502
1775762119063,897,474
1775762119083,963,454
1775762119105,1024,446
1775762119125,1076,447
1775762119146,1115,452
1775762119166,1137,458
1775762119188,1150,462
1775762119208,1152,463
1775762119442,1153,463
1775762119462,1157,462
1775762119483,1169,456
1775762119504,1200,444
1775762119524,1241,431
1775762119545,1271,423
1775762119565,1291,420
1775762119586,1304,419
1775762119607,1308,418
1775762124184,1307,418
1775762124204,1296,417
1775762124224,1278,417
1775762124245,1250,414
1775762124265,1207,410
1775762124286,1164,404
1775762124307,1123,402
1775762124327,1084,402
1775762124347,1051,402
1775762124368,1031,402
1775762124388,1022,402
1775762124829,1019,402
1775762124849,1027,402
1775762124870,1039,402
1775762124890,1056,408
1775762124911,1080,422
1775762124932,1108,449
1775762124952,1133,477
1775762124972,1151,508
1775762124992,1164,533
1775762125013,1169,553
1775762125034,1166,575
1775762125054,1157,605
1775762125075,1145,631
1775762125095,1131,648
1775762127757,1130,648
1775762127778,1117,653
1775762127798,1099,658
1775762127819,1073,662
1775762127839,1044,664
1775762127860,1015,664
1775762127880,986,664
1775762127901,958,663
1775762127921,930,661
1775762127942,909,658
1775762127964,888,655
1775762127985,871,653
1775762128005,855,652
1775762128026,844,652
1775762128046,837,652
1775762129128,832,652
1775762129148,813,653
1775762129169,781,653
1775762129189,743,650
1775762129209,702,645
1775762129230,668,641
1775762129251,644,637
1775762129271,629,636
1775762129291,619,635
1775762129312,615,635
1775762129874,614,636
1775762129894,616,649
1775762129915,624,670
1775762129936,637,698
1775762129956,659,730
1775762129977,685,759
1775762129998,723,787
1775762130019,764,810
1775762130039,796,822
1775762130060,819,831
1775762130081,831,834
1775762130276,832,834
1775762130297,838,833
1775762130317,855,831
1775762130339,890,825
1775762130360,950,819
1775762130380,1004,811
1775762130401,1052,807
1775762130422,1084,806
1775762130443,1101,806
1775762130463,1107,806
1775762132703,1108,806
1775762132723,1117,802
1775762132743,1143,785
1775762132763,1195,764
1775762132784,1236,755
1775762132806,1277,750
1775762132825,1304,750
1775762132840,1318,750
1775762132859,1334,752
1775762132880,1343,755
1775762132900,1344,755
1775762134003,1343,755
1775762134025,1341,755
1775762134061,1337,755
1775762134081,1334,752
1775762134101,1325,744
1775762134122,1305,729
1775762134144,1273,707
1775762134163,1238,680
1775762134185,1195,650
1775762134206,1172,635
1775762134226,1152,624
1775762134247,1134,618
1775762134267,1123,615
1775762134289,1117,614
1775762134309,1116,614
1775762134577,1115,614
1775762134597,1103,617
1775762134618,1083,622
1775762134638,1047,626
1775762134659,995,630
1775762134680,936,633
1775762134700,870,636
1775762134721,836,639
1775762134740,809,642
1775762134761,793,644
1775762134782,786,645
1775762135514,779,650
1775762135536,761,667
1775762135555,745,686
1775762135575,722,714
1775762135596,701,748
1775762135616,682,777
1775762135638,664,802
1775762135658,650,821
1775762135678,640,842
1775762135699,632,865
1775762135719,624,883
1775762135739,615,895
1775762136169,615,896
1775762136188,615,913
1775762136207,612,941
1775762136228,609,973
1775762136249,605,1000
1775762136270,599,1032
1775762136290,593,1054
1775762136310,590,1068
1775762136331,588,1075
1775762136353,587,1079
1775762136371,587,1079
1775762136392,586,1079
1775762137858,586,1078
1775762137879,586,1070
1775762137899,588,1056
1775762137921,595,1026
1775762137940,613,971
1775762137962,638,903
1775762137983,677,810
1775762138004,699,761
1775762138024,712,733
1775762138045,720,713
1775762138066,724,702
1775762138087,725,696
1775762138108,725,690
1775762138419,724,679
1775762138438,717,671
1775762138454,707,660
1775762138475,683,636
1775762138497,654,612
1775762138518,618,583
1775762138538,601,571
1775762138559,590,564
1775762138579,583,561
1775762138601,579,560
1775762138909,578,559
1775762138929,567,552
1775762138950,549,535
1775762138971,523,511
1775762138991,499,490
1775762139011,473,459
1775762139033,451,435
1775762139052,435,416
1775762139072,425,402
1775762139093,416,394
1775762139294,408,390
1775762139313,397,389
1775762139334,371,372
1775762139354,332,339
1775762139374,287,298
1775762139395,251,269
1775762139416,229,253
1775762139437,212,241
1775762139457,202,232
1775762139477,195,223
1775762139498,190,216
1775762139518,185,211
1775762139538,179,206
1775762139559,175,202
1775762139580,170,199
1775762139602,167,197
1775762139669,167,196
1775762139688,164,189
1775762139708,161,178
1775762139730,156,164
1775762139750,153,153
1775762139770,149,143
1775762139791,145,133
1775762139811,142,125
1775762139832,138,119
1775762139852,136,116
1775762140009,135,116
1775762141356,138,117
1775762141376,157,130
1775762141397,188,152
1775762141417,232,190
1775762141438,286,241
1775762141458,345,312
1775762141478,408,402
1775762141499,461,482
1775762141520,479,517
1775762141894,479,521
1775762141914,484,517
1775762141935,505,503
1775762141955,541,487
1775762141975,600,468
1775762141996,666,456
1775762142017,705,453
1775762142033,723,454
1775762142051,746,457
1775762142073,758,461
1775762142094,761,463
1775762142380,764,463
1775762142401,775,461
1775762142421,804,457
1775762142441,868,458
1775762142462,968,473
1775762142482,1042,491
1775762142504,1111,514
1775762142523,1162,534
1775762142544,1198,550
1775762142565,1217,561
1775762142586,1225,566
1775762142607,1224,570
1775762142882,1226,570
1775762142903,1242,563
1775762142922,1282,550
1775762142943,1353,528
1775762142964,1438,506
1775762142985,1478,496
1775762143005,1498,492
1775762143025,1507,490
1775762143046,1510,489
1775762144121,1510,489
1775762144142,1515,481
1775762144162,1530,463
1775762144183,1560,432
1775762144204,1594,402
1775762144224,1626,376
1775762144245,1648,360
1775762144267,1664,349
1775762144288,1675,342
1775762144308,1681,339
1775762144333,1683,338
1775762144360,1683,338
1775762144380,1685,337
1775762144401,1688,339
1775762144421,1691,343
1775762144442,1694,350
1775762144462,1694,368
1775762144483,1689,399
1775762144503,1679,432
1775762144524,1666,463
1775762144545,1650,488
1775762144564,1631,514
1775762144585,1617,530
1775762144606,1607,537
1775762144627,1604,538
1775762144826,1604,535
1775762144846,1600,538
1775762144868,1593,547
1775762144887,1575,563
1775762144907,1558,579
1775762144928,1536,596
1775762144948,1515,613
1775762144969,1498,626
1775762144990,1486,637
1775762145010,1477,645
1775762145031,1471,649
1775762145051,1467,650
1775762145072,1465,651
1775762145105,1464,651
1775762145153,1463,651
1775762145188,1462,651
1775762145276,1462,651
1775762145317,1462,651
1775762145337,1461,651
1775762145358,1458,652
1775762145384,1457,654
1775762145406,1456,655
1775762145434,1455,655
1775762145542,1454,655
1775762145726,1454,654
1775762145746,1454,646
1775762145767,1461,631
1775762145787,1472,606
1775762145808,1483,583
1775762145829,1493,561
1775762145849,1501,545
1775762145870,1505,536
1775762145891,1507,532
1775762146231,1508,530
1775762146252,1503,535
1775762146273,1492,545
1775762146293,1474,562
1775762146315,1453,580
1775762146336,1434,595
1775762146356,1421,603
1775762146376,1413,606
1775762146581,1412,606
1775762146602,1402,610
