Timestamp,X,Y
1775759518262,126,449
1775759518282,127,447
1775759518303,127,447
1775759518337,127,446
1775759518405,128,446
1775759518481,128,446
1775759518508,128,445
1775759518528,129,444
1775759518549,130,441
1775759518569,131,439
1775759518590,132,437
1775759518617,133,436
1775759518645,133,436
1775759518713,133,435
1775759518877,133,435
1775759519111,133,435
1775759519132,133,432
1775759519152,133,430
1775759519175,134,429
1775759519191,134,428
1775759519214,134,426
1775759519235,135,423
1775759519256,135,422
1775759519275,136,420
1775759519295,138,416
1775759519316,139,413
1775759519337,141,411
1775759519357,142,410
1775759519378,144,408
1775759519399,145,407
1775759519421,147,404
1775759519444,150,402
1775759519461,153,400
1775759519482,155,399
1775759519517,157,399
1775759519535,157,398
1775759519562,158,398
1775759519579,159,398
1775759519608,160,398
1775759519646,161,398
1775759519699,161,396
1775759519726,161,396
1775759519923,161,396
1775759519977,161,396
1775759520005,161,395
1775759520025,162,394
1775759520045,165,392
1775759520067,169,390
1775759520086,172,389
1775759520107,174,387
1775759520127,175,387
1775759520162,175,387
1775759520210,175,386
1775759520278,176,386
1775759520305,176,386
1775759520334,177,386
1775759520353,178,385
1775759520371,178,385
1775759520393,182,383
1775759520421,183,382
1775759520441,185,382
1775759520462,187,381
1775759520489,188,381
1775759520517,188,380
1775759520571,189,380
1775759520646,189,380
1775759520667,190,380
1775759520691,191,378
1775759520708,192,378
1775759520728,194,377
1775759520756,196,376
1775759520776,197,376
1775759520824,199,375
1775759520871,199,374
1775759520926,199,374
1775759520947,200,374
1775759521318,200,374
1775759521346,201,374
1775759521367,201,373
1775759521387,202,373
1775759521406,203,372
1775759521426,205,371
1775759521447,209,368
1775759521469,213,366
1775759521491,216,364
1775759521511,218,363
1775759521531,222,363
1775759521552,224,362
1775759521572,226,362
1775759521593,228,362
1775759521611,228,362
1775759521653,229,362
1775759521728,230,362
1775759521789,230,360
1775759521810,231,360
1775759521831,234,359
1775759521850,237,358
1775759521871,241,356
1775759521892,245,355
1775759521912,248,354
1775759521933,251,352
1775759521953,252,352
1775759521973,253,352
1775759522001,253,352
1775759522110,254,352
1775759522137,254,351
1775759522155,255,351
1775759522178,257,351
1775759522204,258,350
1775759522226,261,350
1775759522252,262,350
1775759522280,263,350
1775759522302,264,350
1775759522342,264,350
1775759522384,264,349
1775759522410,265,349
1775759522426,265,349
1775759522451,267,349
1775759522475,268,348
1775759522492,270,348
1775759522512,274,347
1775759522533,278,347
1775759522553,281,346
1775759522574,282,346
1775759522594,284,346
1775759522615,285,346
1775759522636,285,346
1775759522664,286,346
1775759522697,286,346
1775759522724,287,346
1775759522752,287,346
1775759522772,288,346
1775759522794,290,346
1775759522813,291,346
1775759522833,293,345
1775759522854,296,343
1775759522875,299,343
1775759522895,303,342
1775759522916,306,342
1775759522935,308,341
1775759522956,310,340
1775759522977,312,340
1775759522997,315,339
1775759523018,317,339
1775759523037,319,339
1775759523058,323,339
1775759523079,327,339
1775759523100,330,339
1775759523120,332,339
1775759523141,334,339
1775759523162,335,339
1775759523182,336,339
1775759523210,337,339
1775759523250,337,340
1775759523434,338,340
1775759523453,338,340
1775759523475,342,340
1775759523495,347,340
1775759523516,352,340
1775759523537,358,340
1775759523557,361,340
1775759523578,363,340
1775759523599,365,340
1775759523632,365,340
1775759523666,366,340
1775759523687,366,340
1775759523708,367,340
1775759523724,367,339
1775759523745,369,339
1775759523766,372,339
1775759523786,375,339
1775759523808,378,338
1775759523828,381,338
1775759523849,383,338
1775759523870,385,337
