Timestamp,X,Y
1775759832434,798,769
1775759832495,797,768
1775759832517,797,768
1775759832539,793,767
1775759832558,779,765
1775759832579,745,757
1775759832601,693,741
1775759832622,646,722
1775759832642,621,712
1775759832663,611,706
1775759832694,611,706
1775759832713,616,708
1775759832735,625,715
1775759832755,636,726
1775759832776,646,742
1775759832796,652,753
1775759832837,653,752
1775759832857,649,734
1775759832878,639,706
1775759832900,626,662
1775759832920,610,591
1775759832941,605,545
1775759832961,603,525
1775759832982,602,519
1775759833003,602,518
1775759833056,602,519
1775759833076,604,533
1775759833096,609,562
1775759833117,621,623
1775759833137,636,737
1775759833157,648,800
1775759833178,652,823
1775759833199,654,834
1775759833219,655,840
1775759833239,655,844
1775759833260,655,844
1775759833315,655,844
1775759833337,661,840
1775759833357,682,820
1775759833378,756,770
1775759833399,938,673
1775759833419,1134,586
1775759833435,1224,555
1775759833455,1269,545
1775759833475,1284,544
1775759833496,1288,544
1775759833533,1288,544
1775759833554,1282,546
1775759833574,1269,548
1775759833595,1240,555
1775759833616,1178,579
1775759833636,1101,608
1775759833656,1035,634
1775759833677,993,650
1775759833697,967,652
1775759833718,952,645
1775759833739,939,636
1775759833760,931,623
1775759833780,927,610
1775759833801,923,600
1775759833822,913,588
1775759833843,901,577
1775759833864,891,569
1775759833885,887,564
1775759833923,887,563
1775759833943,896,565
1775759833964,909,570
1775759833985,920,575
1775759834005,927,583
1775759834025,929,587
1775759834046,930,588
1775759834066,928,591
1775759834087,916,596
1775759834107,888,601
1775759834128,851,606
1775759834149,800,609
1775759834170,763,610
1775759834191,745,607
1775759834369,738,605
1775759834389,721,607
1775759834409,699,604
1775759834430,659,587
1775759834451,595,553
1775759834471,538,527
1775759834492,511,515
1775759834512,495,506
1775759834533,488,498
1775759834553,485,493
1775759834573,483,491
1775759834594,481,488
1775759834616,477,482
1775759834635,471,473
1775759834656,466,465
1775759834677,458,449
1775759834697,456,425
1775759834718,462,392
1775759834738,475,365
1775759834760,490,348
1775759834780,518,329
1775759834802,561,314
1775759834822,598,312
1775759834843,626,314
1775759834863,650,318
1775759834885,681,325
1775759834905,713,333
1775759834926,747,339
1775759834947,769,341
1775759834968,779,341
1775759834989,782,341
1775759835017,782,341
1775759835037,776,342
1775759835058,770,342
1775759835079,758,342
1775759835099,739,338
1775759835121,718,328
1775759835142,699,316
1775759835162,694,311
1775759835183,695,307
1775759835204,703,303
1775759835225,722,301
1775759835246,753,300
1775759835267,796,301
1775759835288,832,298
1775759835308,853,294
1775759835329,859,292
1775759835359,857,291
1775759835380,840,287
1775759835400,817,279
1775759835420,800,268
1775759835441,797,261
1775759835461,806,247
1775759835483,825,231
1775759835503,856,214
1775759835523,898,207
1775759835545,958,218
1775759835565,1013,244
1775759835586,1065,276
1775759835606,1132,320
1775759835627,1169,346
1775759835649,1193,363
1775759835669,1202,369
1775759835690,1205,372
1775759835755,1203,373
1775759835775,1190,377
1775759835797,1152,390
1775759835817,1045,430
1775759835837,947,473
1775759835857,908,491
1775759835878,893,498
1775759835899,888,498
1775759835919,887,494
1775759835940,887,488
1775759835961,886,483
1775759835982,886,481
1775759836003,883,479
1775759836023,875,475
1775759836044,859,474
1775759836066,834,471
1775759836086,812,467
1775759836107,799,464
1775759836128,795,462
1775759836149,794,453
1775759836171,795,436
1775759836190,797,416
1775759836211,798,399
1775759836232,797,391
1775759836252,796,389
1775759836273,793,387
1775759836295,791,387
1775759836486,791,386
1775759836506,787,384
1775759836527,779,380
1775759836547,773,376
1775759836568,770,373
1775759836684,770,374
1775759836704,771,376
1775759836725,773,378
1775759836752,775,381
1775759836773,777,382
1775759836800,777,382
1775759836828,778,383
1775759836889,778,383
1775759836964,778,383
1775759837005,779,383
1775759837024,779,383
1775759837046,782,383
1775759837067,784,382
1775759837094,785,382
1775759837189,785,382
1775759837210,784,380
1775759837231,779,376
1775759837250,761,369
1775759837271,723,362
1775759837292,683,354
1775759837312,629,345
1775759837333,563,334
1775759837353,508,327
1775759837374,473,321
1775759837395,456,319
1775759837531,454,319
1775759837551,456,321
1775759837572,463,334
1775759837593,477,382
1775759837613,514,556
1775759837635,552,779
1775759837656,565,892
1775759837675,564,922
1775759837697,561,934
1775759837723,560,935
1775759837753,558,935
1775759837773,556,935
1775759837794,553,934
1775759837815,549,931
1775759837835,536,931
1775759837856,518,935
1775759837877,496,939
1775759837898,475,941
1775759837919,458,945
1775759837940,446,946
1775759837961,436,946
1775759837982,428,944
1775759838031,428,943
1775759838051,431,940
1775759838072,435,939
1775759838093,447,936
1775759838113,475,930
1775759838134,518,923
1775759838155,557,922
1775759838175,577,923
1775759838197,585,923
1775759838218,588,923
1775759838252,589,925
1775759838282,590,925
1775759838303,590,926
1775759838351,589,926
1775759838372,587,926
